STATION_NAME,PROJECT_NAME,Conductance (uS/cm),ln(Conductance),cond_ref,cond_test
OBS120-0015,2010 Corvallis,476,6.165417854,5.955615177,5.933605733
OBS120-0015,2010 Corvallis,428,6.059123196,5.955615177,5.933605733
OBS120-0015,2010 Corvallis,487,6.188264123,5.955615177,5.933605733
OBS120-0015,2010 Corvallis,483,6.180016654,5.955615177,5.933605733
OBS120-0015,2010 Corvallis,419,6.03787092,5.955615177,5.933605733
OBS120-0016,2018 Reference Sites,395,5.978885765,5.954722939,5.986004848
OBS120-0016,2018 Reference Sites,325,5.783825182,5.954722939,5.986004848
OBS120-0016,2018 Reference Sites,425,6.052089169,5.954722939,5.986004848
OBS120-0016,2018 Reference Sites,425,6.052089169,5.954722939,5.986004848
OBS120-0016,2018 Reference Sites,439,6.084499413,5.954722939,5.986004848
OBS120-0016,2010 Corvallis,420,6.040254711,5.954722939,5.986004848
OBS120-0016,2010 Corvallis,376,5.929589143,5.954722939,5.986004848
OBS120-0016,2010 Corvallis,431,6.06610809,5.954722939,5.986004848
OBS120-0016,2010 Corvallis,502,6.21860012,5.954722939,5.986004848
OBS120-0016,2010 Corvallis,376,5.929589143,5.954722939,5.986004848
OBS130-0002,2018 Reference Sites,372,5.918893854,5.98297194,5.982622338
OBS130-0002,2018 Reference Sites,240,5.480638923,5.98297194,5.982622338
OBS130-0002,2018 Reference Sites,360,5.886104031,5.98297194,5.982622338
OBS130-0002,2018 Reference Sites,388.3,5.961778237,5.98297194,5.982622338
OBS130-0002,2018 Reference Sites,368,5.908082938,5.98297194,5.982622338
OBS130-0002,"2013 Measure W, Biological Communities",393,5.973809612,5.98297194,5.982622338
OBS130-0002,"2013 Measure W, Biological Communities",393,5.973809612,5.98297194,5.982622338
OBS130-0002,2015 South Fork Blue River,397,5.983936281,5.98297194,5.982622338
OBS130-0002,2015 South Fork Blue River,285,5.65248918,5.98297194,5.982622338
OBS130-0002,2015 South Fork Blue River,233,5.451038454,5.98297194,5.982622338
OBS130-0002,2015 South Fork Blue River,335,5.814130532,5.98297194,5.982622338
OBS130-0002,2015 South Fork Blue River,350,5.857933154,5.98297194,5.982622338
OBS130-0002,2015 South Fork Blue River,248,5.513428746,5.98297194,5.982622338
OBS130-0002,2015 South Fork Blue River,352,5.863631176,5.98297194,5.982622338
OBS130-0002,2015 South Fork Blue River,396,5.981414211,5.98297194,5.982622338
OBS130-0002,2015 South Fork Blue River,402,5.996452089,5.98297194,5.982622338
OBS130-0002,2015 South Fork Blue River,402,5.996452089,5.98297194,5.982622338
OBS130-0002,2015 South Fork Blue River,172,5.147494477,5.98297194,5.982622338
OBS130-0002,2015 South Fork Blue River,347,5.84932478,5.98297194,5.982622338
OBS130-0002,2015 South Fork Blue River,366,5.902633333,5.98297194,5.982622338
OBS130-0002,2015 South Fork Blue River,381,5.942799375,5.98297194,5.982622338
OBS130-0002,2015 South Fork Blue River,398,5.986452005,5.98297194,5.982622338
OBS130-0002,2015 South Fork Blue River,418,6.035481433,5.98297194,5.982622338
OBS130-0002,2015 South Fork Blue River,437,6.079933195,5.98297194,5.982622338
OBS130-0007,2018 Reference Sites,426,6.054439346,5.953841563,5.877582294
OBS130-0007,2018 Reference Sites,313,5.746203191,5.953841563,5.877582294
OBS130-0007,2018 Reference Sites,369,5.910796644,5.953841563,5.877582294
OBS130-0007,2018 Reference Sites,348.2,5.852777027,5.953841563,5.877582294
OBS130-0007,2018 Reference Sites,431,6.06610809,5.953841563,5.877582294
OBS130-0007,2005 Corvallis,399,5.988961417,5.953841563,5.877582294
OBS130-0007,2005 Corvallis,431,6.06610809,5.953841563,5.877582294
OBS130-0007,2005 Corvallis,377,5.932245187,5.953841563,5.877582294
OBS130-0007,2005 Corvallis,430,6.063785209,5.953841563,5.877582294
OBS130-0007,2005 Corvallis,398,5.986452005,5.953841563,5.877582294
OBS140-0006,2018 Reference Sites,351.6,5.862494166,5.946605191,5.928152813
OBS140-0006,2018 Reference Sites,328,5.793013608,5.946605191,5.928152813
OBS140-0006,2018 Reference Sites,418,6.035481433,5.946605191,5.928152813
OBS140-0006,2018 Reference Sites,421,6.042632834,5.946605191,5.928152813
OBS140-0006,2018 Reference Sites,436,6.077642243,5.946605191,5.928152813
OBS140-0006,"2013 Measure W, Biological Communities",442,6.091309882,5.946605191,5.928152813
OBS140-0006,"2013 Measure W, Biological Communities",442,6.091309882,5.946605191,5.928152813
OBS140-0006,2005 Corvallis,435,6.075346031,5.946605191,5.928152813
OBS140-0006,2005 Corvallis,412,6.021023349,5.946605191,5.928152813
OBS140-0006,2005 Corvallis,410,6.01615716,5.946605191,5.928152813
OBS140-0006,2005 Corvallis,482,6.177944114,5.946605191,5.928152813
OBS140-0006,2005 Corvallis,423,6.047372179,5.946605191,5.928152813
OBS140-0007,2022 Reference Sites,371.8,5.918356075,5.98286822,5.968442162
OBS140-0007,2022 Reference Sites,368,5.908082938,5.98286822,5.968442162
OBS140-0007,2022 Reference Sites,387,5.958424693,5.98286822,5.968442162
OBS140-0007,2022 Reference Sites,393.3,5.974572679,5.98286822,5.968442162
OBS140-0007,2022 Reference Sites,461.3,6.134048591,5.98286822,5.968442162
OBS140-0007,2005 Corvallis,436,6.077642243,5.98286822,5.968442162
OBS140-0007,2005 Corvallis,436,6.077642243,5.98286822,5.968442162
OBS140-0007,2005 Corvallis,414,6.025865974,5.98286822,5.968442162
OBS140-0007,2005 Corvallis,288.3,5.664001605,5.98286822,5.968442162
OBS140-0008,2018 Reference Sites,372.8,5.921042083,5.977017041,5.959855756
OBS140-0008,2018 Reference Sites,327,5.789960171,5.977017041,5.959855756
OBS140-0008,2018 Reference Sites,422,6.045005314,5.977017041,5.959855756
OBS140-0008,2018 Reference Sites,417.3,6.033805388,5.977017041,5.959855756
OBS140-0008,2018 Reference Sites,438.1,6.082447195,5.977017041,5.959855756
OBS140-0008,2005 Corvallis,440,6.086774727,5.977017041,5.959855756
OBS140-0008,2005 Corvallis,444,6.095824562,5.977017041,5.959855756
OBS140-0008,2005 Corvallis,418,6.035481433,5.977017041,5.959855756
OBS140-0008,2005 Corvallis,458,6.126869184,5.977017041,5.959855756
OBS140-0010,2022 Reference Sites,371.8,5.918356075,5.971546216,5.956146098
OBS140-0010,2022 Reference Sites,373.3,5.922382386,5.971546216,5.956146098
OBS140-0010,2022 Reference Sites,401.9,5.996203301,5.971546216,5.956146098
OBS140-0010,2022 Reference Sites,492.3,6.199088287,5.971546216,5.956146098
OBS140-0010,2022 Reference Sites,502,6.21860012,5.971546216,5.956146098
OBS140-0010,2010 Corvallis,418,6.035481433,5.971546216,5.956146098
OBS140-0010,2010 Corvallis,487,6.188264123,5.971546216,5.956146098
OBS140-0010,2010 Corvallis,455,6.120297419,5.971546216,5.956146098
OBS140-0010,2010 Corvallis,556,6.320768294,5.971546216,5.956146098
OBS140-0010,2010 Corvallis,487,6.188264123,5.971546216,5.956146098
OBS150-0001,"2013 Measure W, Biological Communities",454,6.118097198,5.917516351,5.915769846
OBS150-0001,"2013 Measure W, Biological Communities",451,6.11146734,5.917516351,5.915769846
OBS150-0020,"2013 Measure W, Biological Communities",445,6.098074282,5.908551856,5.904922306
OBS150-0020,"2013 Measure W, Biological Communities",444,6.095824562,5.908551856,5.904922306
OBS150-0020,2005 Corvallis,410,6.01615716,5.908551856,5.904922306
OBS150-0020,2005 Corvallis,451,6.11146734,5.908551856,5.904922306
OBS150-0020,2005 Corvallis,427,6.056784013,5.908551856,5.904922306
OBS150-0020,2005 Corvallis,474,6.161207322,5.908551856,5.904922306
OBS150-0021,2018 Reference Sites,375,5.926926026,5.927795301,5.924171739
OBS150-0021,2018 Reference Sites,226,5.420534999,5.927795301,5.924171739
OBS150-0021,2018 Reference Sites,407,6.008813185,5.927795301,5.924171739
OBS150-0021,2018 Reference Sites,406,6.00635316,5.927795301,5.924171739
OBS150-0021,2018 Reference Sites,456,6.12249281,5.927795301,5.924171739
OBS150-0021,"2013 Measure W, Biological Communities",455,6.120297419,5.927795301,5.924171739
OBS150-0021,"2013 Measure W, Biological Communities",455,6.120297419,5.927795301,5.924171739
OBS150-0021,2005 Corvallis,375,5.926926026,5.927795301,5.924171739
OBS150-0021,2005 Corvallis,424,6.049733455,5.927795301,5.924171739
OBS150-0021,2005 Corvallis,408,6.011267174,5.927795301,5.924171739
OBS150-0021,2005 Corvallis,471,6.154858094,5.927795301,5.924171739
OBS150-0021,2005 Corvallis,433,6.070737728,5.927795301,5.924171739
OBS150-0022,2005 Corvallis,427,6.056784013,5.902518143,5.894530529
OBS150-0022,2005 Corvallis,385,5.953243334,5.902518143,5.894530529
OBS150-0022,2005 Corvallis,348,5.85220248,5.902518143,5.894530529
OBS150-0022,2005 Corvallis,341,5.831882477,5.902518143,5.894530529
OBS150-0022,2005 Corvallis,397,5.983936281,5.902518143,5.894530529
OBS150-0024,2022 Reference Sites,367.3,5.906178953,5.989960775,5.981070597
OBS150-0024,2022 Reference Sites,377.8,5.934364955,5.989960775,5.981070597
OBS150-0024,2022 Reference Sites,457.8,6.126432408,5.989960775,5.981070597
OBS150-0024,2022 Reference Sites,455,6.120297419,5.989960775,5.981070597
OBS150-0024,2022 Reference Sites,396.6,5.982928216,5.989960775,5.981070597
OBS150-0024,2010 Corvallis,411,6.018593214,5.989960775,5.981070597
OBS150-0024,2010 Corvallis,415,6.02827852,5.989960775,5.981070597
OBS150-0024,2010 Corvallis,399,5.988961417,5.989960775,5.981070597
OBS150-0024,2010 Corvallis,555,6.318968114,5.989960775,5.981070597
OBS150-0025,2022 Reference Sites,378.8,5.937008361,5.927795301,5.924171739
OBS150-0025,2022 Reference Sites,386.7,5.957649199,5.927795301,5.924171739
OBS150-0025,2022 Reference Sites,466.8,6.1459009,5.927795301,5.924171739
OBS150-0025,2022 Reference Sites,459.5,6.130138942,5.927795301,5.924171739
OBS150-0025,2022 Reference Sites,395.6,5.9804036,5.927795301,5.924171739
OBS150-0025,2010 Corvallis,416,6.03068526,5.927795301,5.924171739
OBS150-0025,2010 Corvallis,370,5.913503006,5.927795301,5.924171739
OBS150-0025,2010 Corvallis,391,5.96870756,5.927795301,5.924171739
OBS150-0025,2010 Corvallis,513,6.240275845,5.927795301,5.924171739
OBS150-0025,2010 Corvallis,370,5.913503006,5.927795301,5.924171739
OBS150-0027,2022 Reference Sites,371.8,5.918356075,5.913739234,5.906491792
OBS150-0027,2022 Reference Sites,371.8,5.918356075,5.913739234,5.906491792
OBS150-0027,2022 Reference Sites,420.1,6.040492778,5.913739234,5.906491792
OBS150-0027,2022 Reference Sites,376.9,5.9319799,5.913739234,5.906491792
OBS150-0027,2022 Reference Sites,413.4,6.024415647,5.913739234,5.906491792
OBS150-0027,2010 Corvallis,396,5.981414211,5.913739234,5.906491792
OBS150-0027,2010 Corvallis,345,5.843544417,5.913739234,5.906491792
OBS150-0027,2010 Corvallis,385,5.953243334,5.913739234,5.906491792
OBS150-0027,2010 Corvallis,417,6.033086222,5.913739234,5.906491792
OBS150-0027,2010 Corvallis,345,5.843544417,5.913739234,5.906491792
OBS180-0019,2022 Reference Sites,288.6,5.665041646,5.851724941,5.870171489
OBS180-0019,2022 Reference Sites,361.2,5.889431822,5.851724941,5.870171489
OBS180-0019,2022 Reference Sites,731,6.59441346,5.851724941,5.870171489
OBS180-0019,2022 Reference Sites,515,6.244166901,5.851724941,5.870171489
OBS180-0019,2022 Reference Sites,539,6.289715571,5.851724941,5.870171489
OBS180-0019,2005 Corvallis,424,6.049733455,5.851724941,5.870171489
OBS180-0019,2005 Corvallis,570,6.345636361,5.851724941,5.870171489
OBS180-0019,2005 Corvallis,730,6.593044534,5.851724941,5.870171489
OBS180-0019,2005 Corvallis,730,6.593044534,5.851724941,5.870171489
OBS180-0019,2005 Corvallis,439,6.084499413,5.851724941,5.870171489
OBS180-0021,2005 Corvallis,325,5.783825182,5.856364399,5.759954123
OBS180-0021,2005 Corvallis,308,5.730099783,5.856364399,5.759954123
OBS180-0021,2005 Corvallis,361,5.888877958,5.856364399,5.759954123
OBS180-0021,2005 Corvallis,347,5.84932478,5.856364399,5.759954123
OBS180-0022,2018 Reference Sites,940,6.845879875,5.812610612,5.869305589
OBS180-0022,2018 Reference Sites,228,5.429345629,5.812610612,5.869305589
OBS180-0022,2018 Reference Sites,799,6.683360946,5.812610612,5.869305589
OBS180-0022,2018 Reference Sites,622,6.432940093,5.812610612,5.869305589
OBS180-0022,2018 Reference Sites,1088,6.992096427,5.812610612,5.869305589
OBS180-0022,2010 Corvallis,361,5.888877958,5.812610612,5.869305589
OBS180-0022,2010 Corvallis,804,6.689599269,5.812610612,5.869305589
OBS180-0022,2010 Corvallis,891,6.792344427,5.812610612,5.869305589
OBS180-0022,2010 Corvallis,990,6.897704943,5.812610612,5.869305589
OBS180-0022,2010 Corvallis,505,6.224558429,5.812610612,5.869305589
OBS180-0025,2018 Reference Sites,507,6.228511004,5.896114063,5.86066052
OBS180-0025,2018 Reference Sites,164,5.099866428,5.896114063,5.86066052
OBS180-0025,2018 Reference Sites,351,5.860786223,5.896114063,5.86066052
OBS180-0025,2018 Reference Sites,425.1,6.052324435,5.896114063,5.86066052
OBS180-0025,2018 Reference Sites,480,6.173786104,5.896114063,5.86066052
OBS180-0025,2010 Corvallis,240,5.480638923,5.896114063,5.86066052
OBS180-0025,2010 Corvallis,369,5.910796644,5.896114063,5.86066052
OBS180-0025,2010 Corvallis,330,5.799092654,5.896114063,5.86066052
OBS180-0025,2010 Corvallis,460,6.131226489,5.896114063,5.86066052
OBS180-0025,2010 Corvallis,261,5.564520407,5.896114063,5.86066052
OBS200-0006,2018 Reference Sites,345,5.843544417,5.880164927,5.667842004
OBS200-0006,2018 Reference Sites,189,5.241747015,5.880164927,5.667842004
OBS200-0006,2018 Reference Sites,346,5.846438775,5.880164927,5.667842004
OBS200-0006,2018 Reference Sites,323,5.777652323,5.880164927,5.667842004
OBS200-0006,2018 Reference Sites,354.4,5.870426219,5.880164927,5.667842004
OBS200-0006,2005 Corvallis,290,5.669880923,5.880164927,5.667842004
OBS200-0006,2005 Corvallis,328,5.793013608,5.880164927,5.667842004
OBS200-0006,2005 Corvallis,305,5.720311777,5.880164927,5.667842004
OBS200-0006,2005 Corvallis,288,5.66296048,5.880164927,5.667842004
OBS200-0006,2005 Corvallis,310,5.736572297,5.880164927,5.667842004
OBS200-0007,2018 Reference Sites,342,5.834810737,5.876020075,5.80020473
OBS200-0007,2018 Reference Sites,163,5.093750201,5.876020075,5.80020473
OBS200-0007,2018 Reference Sites,289,5.666426688,5.876020075,5.80020473
OBS200-0007,2018 Reference Sites,318,5.762051383,5.876020075,5.80020473
OBS200-0007,2018 Reference Sites,360.6,5.887769311,5.876020075,5.80020473
OBS200-0007,2005 Corvallis,298,5.697093487,5.876020075,5.80020473
OBS200-0007,2005 Corvallis,325,5.783825182,5.876020075,5.80020473
OBS200-0007,2005 Corvallis,316,5.755742214,5.876020075,5.80020473
OBS200-0007,2005 Corvallis,336,5.81711116,5.876020075,5.80020473
OBS210-0003,2018 Reference Sites,140,4.941642423,5.919192139,5.589105707
OBS210-0003,2018 Reference Sites,251,5.525452939,5.919192139,5.589105707
OBS210-0003,2018 Reference Sites,223,5.407171771,5.919192139,5.589105707
OBS210-0003,2021-2022 Coolwater IBI,244.5,5.499215309,5.919192139,5.589105707
OBS210-0003,2021-2022 Coolwater IBI,235.9,5.463407986,5.919192139,5.589105707
OBS210-0003,2021-2022 Coolwater IBI,271.1,5.602487757,5.919192139,5.589105707
OBS210-0003,2021-2022 Coolwater IBI,256.7,5.547908088,5.919192139,5.589105707
OBS210-0003,2021-2022 Coolwater IBI,259.3,5.557985693,5.919192139,5.589105707
OBS210-0003,2021-2022 Coolwater IBI,271.8,5.605066502,5.919192139,5.589105707
OBS210-0003,2021-2022 Coolwater IBI,254.1,5.53772789,5.919192139,5.589105707
OBS210-0003,2021-2022 Coolwater IBI,165.4,5.108366783,5.919192139,5.589105707
OBS210-0003,2021-2022 Coolwater IBI,360,5.886104031,5.919192139,5.589105707
OBS210-0003,2010 Corvallis,283,5.645446898,5.919192139,5.589105707
OBS210-0003,2010 Corvallis,243,5.493061443,5.919192139,5.589105707
OHP-01-0002,2019 Corvallis,383.9,5.950382102,5.890467655,5.93422863
OHP-01-0002,2019 Corvallis,717,6.575075841,5.890467655,5.93422863
OHP-01-0002,2019 Corvallis,571,6.34738921,5.890467655,5.93422863
OHP-01-0002,2019 Corvallis,771,6.647688374,5.890467655,5.93422863
OHP-01-0002,2019 Corvallis,1049,6.955592608,5.890467655,5.93422863
OHP-01-0002,2019 Corvallis,630,6.445719819,5.890467655,5.93422863
OHP-01-0002,2019 Corvallis,647,6.472346295,5.890467655,5.93422863
OHP-01-0002,2019 Corvallis,492,6.198478716,5.890467655,5.93422863
OHP-01-0002,2019 Corvallis,669,6.50578406,5.890467655,5.93422863
OHP-01-0002,2019 Corvallis,1860,7.528331767,5.890467655,5.93422863
OHP020-0007,2005 Corvallis,635,6.453624999,6.004974032,6.104703064
OHP020-0007,2005 Corvallis,592,6.383506635,6.004974032,6.104703064
OHP020-0007,2005 Corvallis,280,5.634789603,6.004974032,6.104703064
OHP020-0007,2005 Corvallis,230,5.438079309,6.004974032,6.104703064
OHP020-0007,2005 Corvallis,385,5.953243334,6.004974032,6.104703064
OHP020-0026,2010 Corvallis,587,6.37502482,6.041251663,6.118451803
OHP020-0026,2010 Corvallis,684,6.527957918,6.041251663,6.118451803
OHP020-0026,2010 Corvallis,758,6.630683386,6.041251663,6.118451803
OHP020-0026,2010 Corvallis,787,6.668228248,6.041251663,6.118451803
OHP020-0026,2010 Corvallis,475,6.163314804,6.041251663,6.118451803
OHP-03-0001,2019 Corvallis,392,5.97126184,6.001261893,6.127804047
OHP-03-0001,2019 Corvallis,566,6.338594078,6.001261893,6.127804047
OHP-03-0001,2019 Corvallis,1203,7.092573716,6.001261893,6.127804047
OHP-03-0001,2019 Corvallis,1104,7.006695227,6.001261893,6.127804047
OHP-03-0001,2019 Corvallis,1320,7.185387016,6.001261893,6.127804047
OHP-03-0001,2019 Corvallis,737,6.602587892,6.001261893,6.127804047
OHP-03-0001,2019 Corvallis,477,6.167516491,6.001261893,6.127804047
OHP-03-0001,2019 Corvallis,448,6.104793232,6.001261893,6.127804047
OHP-03-0001,2019 Corvallis,2687,7.896180609,6.001261893,6.127804047
OHP-03-0001,2019 Corvallis,1303,7.172424577,6.001261893,6.127804047
OHP-03-0002,2019 Corvallis,344.4,5.841803773,5.935285829,6.034450344
OHP-03-0002,2019 Corvallis,343.6,5.83947819,5.935285829,6.034450344
OHP-03-0002,2019 Corvallis,341.2,5.832468816,5.935285829,6.034450344
OHP-03-0002,2019 Corvallis,451,6.11146734,5.935285829,6.034450344
OHP-03-0002,2019 Corvallis,512,6.238324625,5.935285829,6.034450344
OHP-03-0002,2019 Corvallis,317.4,5.760162808,5.935285829,6.034450344
OHP-03-0002,2019 Corvallis,370,5.913503006,5.935285829,6.034450344
OHP-03-0002,2019 Corvallis,338,5.823045895,5.935285829,6.034450344
OHP-03-0002,2019 Corvallis,287.1,5.659830587,5.935285829,6.034450344
OHP-03-0002,2019 Corvallis,178.1,5.18234519,5.935285829,6.034450344
OHP-03-0002,2019 Corvallis,368.5,5.909440712,5.935285829,6.034450344
OHP-03-0002,2019 Corvallis,335,5.814130532,5.935285829,6.034450344
OHP-03-0002,2019 Corvallis,413,6.023447593,5.935285829,6.034450344
OHP-03-0002,2019 Corvallis,239.5,5.478553417,5.935285829,6.034450344
OHP030-0026,2010 Corvallis,1500,7.313220387,5.917388593,6.008940618
OHP030-0026,2010 Corvallis,2240,7.714231145,5.917388593,6.008940618
OHP030-0026,2010 Corvallis,2480,7.816013839,5.917388593,6.008940618
OHP030-0026,2010 Corvallis,2940,7.98616486,5.917388593,6.008940618
OHP030-0026,2010 Corvallis,1900,7.549609165,5.917388593,6.008940618
OHP030-0027,2010 Corvallis,1436,7.26961675,5.920444504,6.015535226
OHP030-0027,2010 Corvallis,1450,7.279318835,5.920444504,6.015535226
OHP030-0027,2010 Corvallis,2140,7.668561108,5.920444504,6.015535226
OHP030-0027,2010 Corvallis,2620,7.870929597,5.920444504,6.015535226
OHP030-0027,2010 Corvallis,1720,7.45007957,5.920444504,6.015535226
OHP040-0036,2010 Corvallis,400,5.991464547,5.967776391,5.935471028
OHP040-0036,2010 Corvallis,400,5.991464547,5.967776391,5.935471028
